datetime,open,high,low,close,volume
2025-10-06 22:00:00+00:00,1001.1,1001.1,997.85,998.09,30
2025-10-06 22:01:00+00:00,997.76,998.37,997.62,997.82,29
2025-10-06 22:02:00+00:00,997.92,997.92,994.9,994.9,30
2025-10-06 22:03:00+00:00,994.73,996.05,994.06,995.66,30
2025-10-06 22:04:00+00:00,995.65,996.71,995.07,996.71,30
2025-10-06 22:05:00+00:00,996.87,997.36,995.89,996.22,30
2025-10-06 22:06:00+00:00,996.27,997.4,995.31,996.21,30
2025-10-06 22:07:00+00:00,995.97,996.06,994.82,996.06,30
2025-10-06 22:08:00+00:00,996.2,996.49,995.04,995.25,29
2025-10-06 22:09:00+00:00,995.1,996.47,995.1,995.82,30
2025-10-06 22:10:00+00:00,995.62,996.59,994.19,994.19,30
2025-10-06 22:11:00+00:00,994.52,996.62,994.52,996.53,29
2025-10-06 22:12:00+00:00,996.03,997.38,993.81,994.56,30
2025-10-06 22:13:00+00:00,994.42,994.45,992.5,992.94,30
2025-10-06 22:14:00+00:00,993.01,993.9,991.84,993.9,28
2025-10-06 22:15:00+00:00,993.79,994.45,992.94,994.01,28
2025-10-06 22:16:00+00:00,993.83,995.0,993.66,994.83,30
2025-10-06 22:17:00+00:00,994.47,994.85,991.37,991.37,29
2025-10-06 22:18:00+00:00,991.6,992.82,991.29,991.29,29
2025-10-06 22:19:00+00:00,991.19,991.45,989.81,989.81,30
2025-10-06 22:20:00+00:00,989.75,993.7,989.23,993.7,30
2025-10-06 22:21:00+00:00,993.78,994.78,993.53,993.97,29
2025-10-06 22:22:00+00:00,993.6,993.9,991.62,991.78,28
2025-10-06 22:23:00+00:00,992.01,994.94,991.84,994.94,29
2025-10-06 22:24:00+00:00,994.51,997.9,994.38,997.29,30
2025-10-06 22:25:00+00:00,996.97,997.01,994.92,996.05,29
2025-10-06 22:26:00+00:00,995.69,996.23,995.23,996.08,29
2025-10-06 22:27:00+00:00,996.16,996.44,995.39,996.06,30
2025-10-06 22:28:00+00:00,996.03,996.87,995.73,996.54,29
2025-10-06 22:29:00+00:00,996.68,997.23,995.25,997.23,30
2025-10-06 22:30:00+00:00,997.29,999.35,996.89,998.97,30
2025-10-06 22:31:00+00:00,998.99,999.68,998.3,999.42,30
2025-10-06 22:32:00+00:00,999.67,1001.23,999.6,1001.23,30
2025-10-06 22:33:00+00:00,1001.33,1002.49,1000.07,1000.5,30
2025-10-06 22:34:00+00:00,1000.53,1002.0,1000.36,1001.74,30
2025-10-06 22:35:00+00:00,1001.91,1002.43,1000.86,1002.43,30
2025-10-06 22:36:00+00:00,1002.54,1002.99,1000.34,1000.98,30
2025-10-06 22:37:00+00:00,1000.6,1002.54,1000.6,1002.54,30
2025-10-06 22:38:00+00:00,1002.63,1004.99,1002.52,1004.99,30
2025-10-06 22:39:00+00:00,1005.1,1007.24,1005.1,1006.49,29
2025-10-06 22:40:00+00:00,1005.87,1006.83,1004.98,1006.49,30
2025-10-06 22:41:00+00:00,1006.86,1007.58,1006.07,1006.65,30
2025-10-06 22:42:00+00:00,1006.77,1008.02,1006.58,1007.1,30
2025-10-06 22:43:00+00:00,1007.21,1009.78,1007.21,1009.75,30
2025-10-06 22:44:00+00:00,1009.69,1011.54,1009.36,1010.96,30
2025-10-06 22:45:00+00:00,1010.86,1012.71,1010.28,1012.66,30
2025-10-06 22:46:00+00:00,1012.8,1013.14,1011.07,1012.52,30
2025-10-06 22:47:00+00:00,1012.63,1013.01,1011.8,1011.8,29
2025-10-06 22:48:00+00:00,1011.38,1011.45,1009.56,1010.04,29
2025-10-06 22:49:00+00:00,1010.25,1010.63,1009.32,1009.74,29
2025-10-06 22:50:00+00:00,1010.04,1010.21,1009.01,1009.6,29
2025-10-06 22:51:00+00:00,1009.92,1012.12,1009.59,1011.74,30
2025-10-06 22:52:00+00:00,1011.82,1012.32,1010.81,1011.35,30
2025-10-06 22:53:00+00:00,1011.16,1011.16,1007.9,1007.96,30
2025-10-06 22:54:00+00:00,1007.67,1009.81,1007.67,1008.44,30
2025-10-06 22:55:00+00:00,1008.43,1009.04,1007.55,1007.58,30
2025-10-06 22:56:00+00:00,1007.49,1009.06,1007.38,1008.13,30
2025-10-06 22:57:00+00:00,1008.36,1008.85,1007.16,1008.37,29
2025-10-06 22:58:00+00:00,1008.16,1009.27,1008.16,1008.6,29
2025-10-06 22:59:00+00:00,1008.62,1008.96,1006.33,1006.78,30
2025-10-06 23:00:00+00:00,1006.83,1007.0,1005.84,1006.58,28
2025-10-06 23:01:00+00:00,1006.6,1007.79,1006.6,1007.79,30
2025-10-06 23:02:00+00:00,1007.69,1007.81,1006.81,1007.56,30
2025-10-06 23:03:00+00:00,1007.78,1008.03,1006.94,1007.93,29
2025-10-06 23:04:00+00:00,1007.75,1007.89,1006.63,1007.3,30
2025-10-06 23:05:00+00:00,1006.98,1006.98,1004.71,1004.71,30
2025-10-06 23:06:00+00:00,1004.84,1006.23,1003.59,1003.59,29
2025-10-06 23:07:00+00:00,1003.88,1004.79,1003.24,1004.79,30
2025-10-06 23:08:00+00:00,1004.55,1004.64,1001.41,1001.41,29
2025-10-06 23:09:00+00:00,1001.61,1003.14,1001.61,1002.9,25
2025-10-06 23:10:00+00:00,1003.23,1005.2,1003.23,1005.2,29
2025-10-06 23:11:00+00:00,1004.86,1006.57,1004.57,1004.57,29
2025-10-06 23:12:00+00:00,1004.7,1006.75,1004.55,1005.4,30
2025-10-06 23:13:00+00:00,1005.09,1007.26,1005.09,1007.2,29
2025-10-06 23:14:00+00:00,1007.22,1007.76,1005.51,1005.51,30
2025-10-06 23:15:00+00:00,1005.18,1007.57,1005.18,1007.48,28
2025-10-06 23:16:00+00:00,1007.49,1009.09,1007.49,1007.75,29
2025-10-06 23:17:00+00:00,1007.57,1007.77,1006.19,1007.68,28
2025-10-06 23:18:00+00:00,1008.09,1008.09,1004.7,1004.7,30
2025-10-06 23:19:00+00:00,1005.3,1007.55,1004.91,1006.97,30
2025-10-06 23:20:00+00:00,1006.67,1006.93,1005.47,1005.52,30
2025-10-06 23:21:00+00:00,1006.02,1006.38,1004.83,1004.83,30
2025-10-06 23:22:00+00:00,1004.57,1004.81,1002.36,1002.36,30
2025-10-06 23:23:00+00:00,1002.09,1002.35,1000.8,1001.96,29
2025-10-06 23:24:00+00:00,1001.79,1002.13,1000.6,1001.58,29
2025-10-06 23:25:00+00:00,1001.49,1003.17,1001.49,1003.17,29
2025-10-06 23:26:00+00:00,1003.42,1003.64,1002.45,1003.34,29
2025-10-06 23:27:00+00:00,1003.22,1004.35,1002.93,1003.49,30
2025-10-06 23:28:00+00:00,1003.49,1004.29,1003.22,1003.65,27
2025-10-06 23:29:00+00:00,1003.77,1004.65,1003.42,1004.18,29
2025-10-06 23:30:00+00:00,1003.86,1004.68,1003.14,1003.72,29
2025-10-06 23:31:00+00:00,1003.52,1003.64,1000.38,1001.37,30
2025-10-06 23:32:00+00:00,1001.17,1003.6,1001.17,1003.39,29
2025-10-06 23:33:00+00:00,1003.33,1005.19,1002.55,1004.86,30
2025-10-06 23:34:00+00:00,1005.39,1006.48,1004.88,1006.48,29
2025-10-06 23:35:00+00:00,1006.86,1006.86,1005.62,1006.29,30
2025-10-06 23:36:00+00:00,1007.03,1008.57,1006.8,1007.58,30
2025-10-06 23:37:00+00:00,1007.52,1007.67,1006.21,1007.03,30
2025-10-06 23:38:00+00:00,1006.96,1006.96,1005.32,1005.89,29
2025-10-06 23:39:00+00:00,1006.5,1006.5,1005.57,1006.35,30
2025-10-06 23:40:00+00:00,1006.65,1006.84,1005.1,1006.76,29
2025-10-06 23:41:00+00:00,1006.88,1011.65,1006.88,1011.65,30
2025-10-06 23:42:00+00:00,1011.66,1011.68,1008.99,1008.99,30
2025-10-06 23:43:00+00:00,1009.46,1009.53,1008.06,1009.53,30
2025-10-06 23:44:00+00:00,1009.89,1010.69,1009.29,1009.67,30
